Date,County,Circuit,Counts,OffenseSeriousness,OffenseCode,OffenseType,Sentence,Statute,JudgeID,Trial,Incarceration,Age,Black,EventID,CriminalHistory,Sex,ExpMinSentence,HomeCircuit,Week,JudgeName,Plea,ImputedDate,Imputation,WorkType
2000-11-17,Sumter,3,4,2,531,Fraud,24.0,16-13-0240(2),Judge 29,0,1,49,1,11066,moderate,Male,6.0,3.0,46-2000,KING,1,,None,GS CC
2000-12-11,Clarendon,3,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 29,0,0,23,1,11067,none,Male,0.0,3.0,50-2000,KING,1,,None,GS
2000-12-11,Clarendon,3,2,4,108,Drug Distribution,36.0,44-53-0445(B)(2),Judge 29,0,1,21,1,11068,none,Male,9.0,3.0,50-2000,KING,1,,None,GS
2000-12-11,Clarendon,3,3,2,112,Drug Distribution,120.0,44-53-0375(B)(1),Judge 29,0,1,21,1,11069,none,Male,30.0,3.0,50-2000,KING,1,,None,GS
2000-12-11,Clarendon,3,1,3,421,Fraud,0.0,16-13-0230(B)(3),Judge 29,0,0,35,0,11070,none,Male,0.0,3.0,50-2000,KING,1,,None,GS
2000-12-11,Clarendon,3,1,1,488,Fraud,0.0,16-13-0010,Judge 29,0,0,45,0,11071,minimal,Female,0.0,3.0,50-2000,KING,1,,None,GS
2000-12-11,Clarendon,3,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 29,0,0,33,0,11072,minimal,Female,0.0,3.0,50-2000,KING,1,,None,GS
2000-12-11,Clarendon,3,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 29,0,0,19,1,11073,none,Male,0.0,3.0,50-2000,KING,1,,None,GS
2000-12-12,Clarendon,3,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 29,0,0,21,1,11074,minimal,Male,0.0,3.0,50-2000,KING,1,,None,GS
2000-12-12,Clarendon,3,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 29,0,0,21,0,11075,none,Male,0.0,3.0,50-2000,KING,1,,None,GS
2000-12-12,Clarendon,3,2,7,114,Drug Distribution,144.0,44-53-0375(B)(3),Judge 29,0,1,29,1,11076,moderate,Male,122.39999999999999,3.0,50-2000,KING,1,,None,GS
2000-12-12,Clarendon,3,1,2,427,Burglary,0.0,16-11-0313,Judge 29,0,0,31,1,11077,none,Male,0.0,3.0,50-2000,KING,1,,None,GS
2000-12-13,Clarendon,3,2,4,80,Burglary,60.0,16-11-0312(A),Judge 29,0,1,43,0,11078,voluminous,Male,15.0,3.0,50-2000,KING,1,,None,GS
2000-12-13,Clarendon,3,2,7,113,Drug Distribution,60.0,44-53-0375(B)(2),Judge 29,0,1,22,1,11079,moderate,Male,51.0,3.0,50-2000,KING,1,,None,GS
2000-12-13,Clarendon,3,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 29,0,0,49,1,11080,none,Female,0.0,3.0,50-2000,KING,1,,None,GS
2000-12-13,Clarendon,3,3,7,451,Drug Distribution,144.0,44-53-0375(C)(1)(b),Judge 29,0,1,27,1,11081,extensive,Male,122.39999999999999,3.0,50-2000,KING,1,,None,GS
2000-12-13,Clarendon,3,0,3,2390,Assault,48.0,"16-25-0065, 17-25-0030",Judge 29,0,1,38,1,11082,moderate,Male,12.0,3.0,50-2000,KING,1,,None,GS
2000-12-14,Clarendon,3,3,3,13,Assault,7.0,"C/L, 17-25-0030",Judge 29,0,1,26,1,11083,moderate,Male,1.75,3.0,50-2000,KING,1,,None,GS
2000-12-14,Clarendon,3,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 29,0,0,33,1,11084,none,Male,0.0,3.0,50-2000,KING,1,,None,GS
2000-12-14,Clarendon,3,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 29,0,0,30,0,11085,moderate,Male,0.0,3.0,50-2000,KING,1,,None,GS
2000-12-14,Clarendon,3,4,5,2584,Drug Distribution,36.0,44-53-0370(g)(1)(a),Judge 29,0,1,23,1,11086,minimal,Male,30.599999999999998,3.0,50-2000,KING,1,,None,GS
2000-12-27,Sumter,3,2,4,2413,Other,36.0,16-01-0055,Judge 29,0,1,18,1,11087,none,Male,9.0,3.0,52-2000,KING,1,,None,Disagree
2000-12-27,Sumter,3,2,4,2413,Other,0.0,16-01-0055,Judge 29,0,0,17,1,11088,none,Male,0.0,3.0,52-2000,KING,1,,None,Disagree
2001-01-08,York,16,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 29,0,0,42,0,11089,minimal,Male,0.0,3.0,2-2001,KING,1,,None,GS
2001-01-08,York,16,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 29,0,0,17,1,11090,none,Male,0.0,3.0,2-2001,KING,1,,None,GS
2001-01-08,York,16,2,4,108,Drug Distribution,60.0,44-53-0445(B)(2),Judge 29,0,1,22,1,11091,moderate,Male,15.0,3.0,2-2001,KING,1,,None,GS
2001-01-08,York,16,1,1,164,Other,0.0,"56-05-2930, 2940(3)",Judge 29,0,0,34,0,11092,minimal,Male,0.0,3.0,2-2001,KING,1,,None,GS
2001-01-08,York,16,1,1,800,Fraud,0.0,"34-11-0060, 0090(b)",Judge 29,0,0,31,1,11093,minimal,Female,0.0,3.0,2-2001,KING,1,,None,GS
2001-01-09,York,16,5,4,86,Burglary,300.0,16-11-0312(B),Judge 29,1,1,40,0,11094,extensive,Male,99.0,3.0,2-2001,KING,0,,None,GS
2001-01-10,York,16,7,7,113,Drug Distribution,96.0,44-53-0375(B)(2),Judge 29,0,1,23,1,11095,extensive,Male,81.6,3.0,2-2001,KING,1,,None,GS
2001-01-10,York,16,1,2,2364,Other,0.0,"16-23-0030, 0050(A)(1)",Judge 29,0,0,18,0,11096,none,Male,0.0,3.0,2-2001,KING,1,,None,GS
2001-01-11,York,16,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 29,0,0,46,0,11097,moderate,Male,0.0,3.0,2-2001,KING,1,,None,GS
2001-01-11,York,16,2,2,112,Drug Distribution,24.0,44-53-0375(B)(1),Judge 29,0,1,23,1,11098,none,Male,6.0,3.0,2-2001,KING,1,,None,GS
2001-01-11,York,16,2,2,112,Drug Distribution,60.0,44-53-0375(B)(1),Judge 29,0,1,26,1,11099,voluminous,Male,15.0,3.0,2-2001,KING,1,,None,GS
2001-01-11,York,16,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 29,0,0,22,0,11100,none,Male,0.0,3.0,2-2001,KING,1,,None,GS
2001-01-11,York,16,1,3,256,Other,0.0,16-09-0320(B),Judge 29,0,0,30,1,11101,minimal,Male,0.0,3.0,2-2001,KING,1,,None,GS
2001-01-11,York,16,2,8,385,Rape,60.0,16-03-0655(1),Judge 29,0,1,21,0,11102,none,Male,51.0,3.0,2-2001,KING,1,,None,GS
2001-01-11,York,16,3,3,2390,Assault,24.0,"16-25-0065, 17-25-0030",Judge 29,0,1,31,0,11103,moderate,Male,6.0,3.0,2-2001,KING,1,,None,GS
2001-01-15,Union,16,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 29,0,0,37,1,11104,moderate,Male,0.0,3.0,3-2001,KING,1,,None,Disagree
2001-01-15,Union,16,1,3,135,Homicide,0.0,56-05-2910,Judge 29,0,0,39,1,11105,none,Male,0.0,3.0,3-2001,KING,1,,None,Disagree
2001-01-15,Union,16,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 29,0,0,39,1,11106,moderate,Male,0.0,3.0,3-2001,KING,1,,None,Disagree
2001-01-15,Union,16,1,4,2468,Other,0.0,16-15-0140,Judge 29,0,0,26,0,11107,none,Male,0.0,3.0,3-2001,KING,1,,None,Disagree
2001-01-17,Union,16,1,7,113,Drug Distribution,96.0,44-53-0375(B)(2),Judge 29,0,1,41,1,11108,moderate,Male,81.6,3.0,3-2001,KING,1,,None,GS
2001-01-17,Union,16,1,8,385,Rape,180.0,16-03-0655(1),Judge 29,1,1,51,0,11109,none,Male,153.0,3.0,3-2001,KING,0,,None,GS
2001-01-18,Union,16,1,4,86,Burglary,0.0,16-11-0312(B),Judge 29,0,0,32,0,11110,voluminous,Male,0.0,3.0,3-2001,KING,1,,None,GS
2001-01-19,Union,16,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 29,0,0,34,1,11111,minimal,Male,0.0,3.0,3-2001,KING,1,,None,GS
2001-01-19,Union,16,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 29,0,0,24,0,11112,none,Male,0.0,3.0,3-2001,KING,1,,None,GS
2001-02-05,York,16,1,2,49,Other,0.0,16-17-0410,Judge 29,0,0,21,0,11113,none,Female,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-05,York,16,4,3,107,Drug Distribution,60.0,44-53-0445(B)(1),Judge 29,0,1,72,1,11114,minimal,Male,15.0,3.0,6-2001,KING,1,,None,GS
2001-02-05,York,16,1,3,107,Drug Distribution,0.0,44-53-0445(B)(1),Judge 29,0,0,18,0,11115,none,Female,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-05,York,16,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 29,0,0,24,0,11116,minimal,Male,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-05,York,16,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 29,0,0,19,0,11117,none,Male,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-05,York,16,1,1,296,Drug Possesion,0.0,44-53-0040(B),Judge 29,0,0,31,0,11118,none,Male,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-05,York,16,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 29,0,0,33,0,11119,none,Female,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-05,York,16,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 29,0,0,52,0,11120,none,Male,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-05,York,16,1,2,2396,Other,0.0,56-05-0750(B)(2),Judge 29,0,0,34,1,11121,minimal,Male,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-05,York,16,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 29,0,0,47,0,11122,none,Female,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-06,York,16,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 29,0,0,24,0,11123,moderate,Male,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-06,York,16,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 29,0,0,39,0,11124,minimal,Male,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-07,York,16,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 29,0,0,25,1,11125,moderate,Male,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-07,York,16,1,2,57,Other,4.0,56-01-1100,Judge 29,0,1,27,1,11126,moderate,Male,1.0,3.0,6-2001,KING,1,,None,GS
2001-02-07,York,16,1,2,100,Drug Possesion,6.0,44-53-0375(A),Judge 29,0,1,43,0,11127,minimal,Male,1.5,3.0,6-2001,KING,1,,None,GS
2001-02-07,York,16,1,3,118,Other,0.0,"Common Law, 17-25-0030",Judge 29,0,0,43,0,11128,none,Female,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-07,York,16,4,6,2551,Other,120.0,16-11-0110(B),Judge 29,0,1,43,0,11129,moderate,Male,102.0,3.0,6-2001,KING,1,,None,GS
2001-02-08,York,16,1,3,9,Assault,0.0,Common Law,Judge 29,0,0,25,0,11130,moderate,Female,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-08,York,16,2,3,9,Assault,0.0,Common Law,Judge 29,0,0,53,0,11131,minimal,Male,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-08,York,16,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 29,0,0,38,1,11132,moderate,Male,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-08,York,16,6,3,13,Assault,60.0,"C/L, 17-25-0030",Judge 29,0,1,28,0,11133,moderate,Male,15.0,3.0,6-2001,KING,1,,None,GS
2001-02-08,York,16,5,4,108,Drug Distribution,48.0,44-53-0445(B)(2),Judge 29,0,1,20,1,11134,minimal,Male,12.0,3.0,6-2001,KING,1,,None,GS
2001-02-08,York,16,3,7,113,Drug Distribution,60.0,44-53-0375(B)(2),Judge 29,0,1,22,1,11135,minimal,Male,51.0,3.0,6-2001,KING,1,,None,GS
2001-02-08,York,16,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 29,0,0,18,0,11136,none,Male,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-08,York,16,2,5,397,Rape,36.0,16-03-0655(3),Judge 29,0,1,32,0,11137,moderate,Male,30.599999999999998,3.0,6-2001,KING,1,,None,GS
2001-02-08,York,16,1,1,2558,Fraud,0.0,16-13-0437,Judge 29,0,0,27,1,11138,none,Female,0.0,3.0,6-2001,KING,1,,None,GS
2001-02-12,Union,16,1,4,80,Burglary,0.0,16-11-0312(A),Judge 29,0,0,39,0,11139,minimal,Female,0.0,3.0,7-2001,KING,1,,None,GS
2001-02-12,Union,16,2,3,87,Other,0.0,"16-17-0430(A)(1)(2)(4), (B)(1)",Judge 29,0,0,29,0,11140,minimal,Male,0.0,3.0,7-2001,KING,1,,None,GS
2001-02-12,Union,16,1,2,427,Burglary,0.0,16-11-0313,Judge 29,0,0,18,0,11141,none,Male,0.0,3.0,7-2001,KING,1,,None,GS
2001-02-12,Spartanburg,7,18,2,478,Theft,12.0,16-13-0030(B)(1),Judge 29,0,1,35,0,11142,extensive,Male,3.0,3.0,7-2001,KING,1,,None,Disagree
2001-02-12,Laurens,8,4,2,478,Theft,24.0,16-13-0030(B)(1),Judge 29,0,1,33,0,11143,minimal,Male,6.0,3.0,7-2001,KING,1,,None,Disagree
2001-02-12,Union,16,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 29,0,0,32,0,11144,minimal,Male,0.0,3.0,7-2001,KING,1,,None,GS
2001-02-12,Union,16,4,2,2427,Fraud,30.0,16-13-0010(B)(2),Judge 29,0,1,21,0,11145,moderate,Male,7.5,3.0,7-2001,KING,1,,None,GS
2001-02-12,Spartanburg,7,12,2,2427,Fraud,24.0,16-13-0010(B)(2),Judge 29,0,1,28,0,11146,minimal,Female,6.0,3.0,7-2001,KING,1,,None,Disagree
2001-02-13,Union,16,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 29,0,0,30,0,11147,none,Male,0.0,3.0,7-2001,KING,1,,None,GS
2001-02-13,Union,16,2,4,80,Burglary,36.0,16-11-0312(A),Judge 29,0,1,17,1,11148,none,Male,9.0,3.0,7-2001,KING,1,,None,GS
2001-02-13,Union,16,2,7,114,Drug Distribution,144.0,44-53-0375(B)(3),Judge 29,0,1,23,1,11149,moderate,Male,122.39999999999999,3.0,7-2001,KING,1,,None,GS
2001-02-13,Union,16,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 29,0,0,19,0,11150,none,Male,0.0,3.0,7-2001,KING,1,,None,GS
2001-02-13,Union,16,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 29,0,0,24,0,11151,none,Female,0.0,3.0,7-2001,KING,1,,None,GS
2001-02-14,Union,16,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 29,0,0,18,0,11152,none,Male,0.0,3.0,7-2001,KING,1,,None,GS
2001-02-15,Union,16,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 29,0,0,18,1,11153,minimal,Male,0.0,3.0,7-2001,KING,1,,None,GS
2001-02-26,York,16,1,1,27,Drug Possesion,0.0,44-53-0420,Judge 29,0,0,23,0,11154,none,Male,0.0,3.0,9-2001,KING,1,,None,GS
2001-02-26,York,16,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 29,0,0,28,1,11155,minimal,Male,0.0,3.0,9-2001,KING,1,,None,GS
2001-02-26,York,16,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 29,0,0,18,0,11156,none,Male,0.0,3.0,9-2001,KING,1,,None,GS
2001-02-28,York,16,6,7,114,Drug Distribution,144.0,44-53-0375(B)(3),Judge 29,0,1,28,1,11157,moderate,Male,122.39999999999999,3.0,9-2001,KING,1,,None,GS
2001-02-28,York,16,1,4,2468,Other,96.0,16-15-0140,Judge 29,0,1,21,0,11158,minimal,Male,24.0,3.0,9-2001,KING,1,,None,GS
2001-02-28,York,16,2,4,2468,Other,84.0,16-15-0140,Judge 29,0,1,32,0,11159,minimal,Male,21.0,3.0,9-2001,KING,1,,None,GS
2001-03-01,York,16,1,2,101,Drug Possesion,24.0,44-53-0375(A),Judge 29,0,1,23,1,11160,minimal,Male,6.0,3.0,9-2001,KING,1,,None,GS
2001-03-01,York,16,2,4,108,Drug Distribution,12.0,44-53-0445(B)(2),Judge 29,0,1,34,1,11161,minimal,Male,3.0,3.0,9-2001,KING,1,,None,GS
2001-03-01,York,16,1,1,164,Other,0.0,"56-05-2930, 2940(3)",Judge 29,0,0,38,0,11162,moderate,Male,0.0,3.0,9-2001,KING,1,,None,GS
2001-03-01,York,16,2,8,385,Rape,12.0,16-03-0655(1),Judge 29,0,1,20,1,11163,minimal,Male,10.2,3.0,9-2001,KING,1,,None,GS
2001-03-01,York,16,2,6,395,Homicide,144.0,56-05-2945(A)(2),Judge 29,0,1,47,0,11164,none,Male,122.39999999999999,3.0,9-2001,KING,1,,None,GS
2001-03-01,York,16,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 29,0,0,38,0,11165,none,Male,0.0,3.0,9-2001,KING,1,,None,GS
2001-03-01,York,16,1,2,522,Theft,0.0,16-13-0420(B)(2),Judge 29,0,0,31,0,11166,minimal,Male,0.0,3.0,9-2001,KING,1,,None,GS
2001-03-01,York,16,1,4,2468,Other,96.0,16-15-0140,Judge 29,0,1,53,0,11167,moderate,Male,24.0,3.0,9-2001,KING,1,,None,GS
2001-03-02,York,16,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 29,0,0,20,1,11168,none,Male,0.0,3.0,9-2001,KING,1,,None,GS
2001-03-02,York,16,1,2,101,Drug Possesion,36.0,44-53-0375(A),Judge 29,0,1,26,1,11169,moderate,Male,9.0,3.0,9-2001,KING,1,,None,GS
2001-03-02,York,16,2,7,113,Drug Distribution,72.0,44-53-0375(B)(2),Judge 29,0,1,19,1,11170,minimal,Male,61.199999999999996,3.0,9-2001,KING,1,,None,GS
2001-03-02,York,16,5,7,113,Drug Distribution,84.0,44-53-0375(B)(2),Judge 29,0,1,31,1,11171,moderate,Male,71.39999999999999,3.0,9-2001,KING,1,,None,GS
2001-03-02,York,16,1,3,421,Fraud,0.0,16-13-0230(B)(3),Judge 29,0,0,25,1,11172,minimal,Male,0.0,3.0,9-2001,KING,1,,None,GS
2001-03-02,York,16,4,7,451,Drug Distribution,180.0,44-53-0375(C)(1)(b),Judge 29,0,1,24,1,11173,minimal,Male,153.0,3.0,9-2001,KING,1,,None,GS
2001-03-02,York,16,2,4,2527,Other,9.0,24-13-0410,Judge 29,0,1,17,1,11174,none,Male,2.25,3.0,9-2001,KING,1,,None,GS
2001-03-26,York,16,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 29,0,0,33,1,11175,moderate,Male,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-26,York,16,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 29,0,0,18,1,11176,minimal,Male,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-26,York,16,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 29,0,0,22,0,11177,none,Male,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-26,York,16,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 29,0,0,21,1,11178,none,Male,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-26,Abbeville,8,1,2,101,Drug Possesion,36.0,44-53-0375(A),Judge 29,0,1,49,1,11179,moderate,Male,9.0,3.0,13-2001,KING,1,,None,Disagree
2001-03-26,York,16,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 29,0,0,40,1,11180,none,Female,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-26,York,16,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 29,0,0,18,0,11181,none,Male,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-26,York,16,2,2,186,Drug Distribution,12.0,44-53-0370(b)(2),Judge 29,0,1,27,0,11182,moderate,Male,3.0,3.0,13-2001,KING,1,,None,GS
2001-03-26,York,16,1,2,659,Drug Possesion,0.0,44-53-0370(d)(3),Judge 29,0,0,17,0,11183,none,Female,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-26,York,16,1,1,800,Fraud,0.0,"34-11-0060, 0090(b)",Judge 29,0,0,49,1,11184,none,Female,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-27,York,16,2,4,108,Drug Distribution,30.0,44-53-0445(B)(2),Judge 29,0,1,21,0,11185,none,Male,7.5,3.0,13-2001,KING,1,,None,GS
2001-03-27,York,16,1,2,2364,Other,0.0,"16-23-0030, 0050(A)(1)",Judge 29,1,0,45,0,11186,none,Male,0.0,3.0,13-2001,KING,0,,None,GS
2001-03-28,York,16,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 29,0,0,40,1,11187,minimal,Male,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-28,York,16,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 29,0,0,17,1,11188,none,Male,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-28,York,16,3,2,101,Drug Possesion,36.0,44-53-0375(A),Judge 29,0,1,50,1,11189,moderate,Male,9.0,3.0,13-2001,KING,1,,None,GS
2001-03-28,York,16,1,1,164,Other,0.0,"56-05-2930, 2940(3)",Judge 29,0,0,42,0,11190,minimal,Female,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-28,York,16,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 29,0,0,20,0,11191,none,Female,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-28,York,16,1,1,202,Other,0.0,16-23-0465,Judge 29,0,0,25,1,11192,minimal,Male,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-28,York,16,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 29,0,0,20,0,11193,none,Female,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-28,York,16,1,1,781,Other,0.0,"C/L, 17-25-0030",Judge 29,0,0,22,0,11194,minimal,Female,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-29,York,16,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 29,0,0,37,0,11195,minimal,Male,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-29,York,16,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 29,0,0,19,1,11196,none,Male,0.0,3.0,13-2001,KING,1,,None,GS
2001-03-29,York,16,1,2,186,Drug Distribution,24.0,44-53-0370(b)(2),Judge 29,1,1,30,0,11197,moderate,Male,6.0,3.0,13-2001,KING,0,,None,GS
2001-03-29,York,16,4,3,187,Drug Distribution,24.0,44-53-0370(b)(2),Judge 29,0,1,22,0,11198,minimal,Male,6.0,3.0,13-2001,KING,1,,None,GS
2001-03-29,York,16,1,1,189,Drug Distribution,0.0,44-53-0370(b)(3),Judge 29,0,0,44,0,11199,none,Female,0.0,3.0,13-2001,KING,1,,None,GS
2001-04-09,York,16,3,4,80,Burglary,36.0,16-11-0312(A),Judge 29,0,1,35,0,11200,none,Female,9.0,3.0,15-2001,KING,1,,None,GS
2001-04-12,York,16,1,2,49,Other,0.0,16-17-0410,Judge 29,0,0,33,0,11201,none,Male,0.0,3.0,15-2001,KING,1,,None,GS
2001-04-12,York,16,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 29,0,0,41,1,11202,none,Female,0.0,3.0,15-2001,KING,1,,None,GS
2001-04-12,York,16,1,2,122,Other,0.0,16-23-0410,Judge 29,0,0,27,1,11203,minimal,Female,0.0,3.0,15-2001,KING,1,,None,GS
2001-04-12,York,16,2,2,183,Drug Distribution,48.0,44-53-0370(b)(1),Judge 29,0,1,22,0,11204,minimal,Male,12.0,3.0,15-2001,KING,1,,None,GS
2001-04-12,York,16,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 29,0,0,33,0,11205,none,Female,0.0,3.0,15-2001,KING,1,,None,GS
2001-04-12,York,16,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 29,0,0,50,0,11206,minimal,Male,0.0,3.0,15-2001,KING,1,,None,GS
2001-04-12,York,16,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 29,0,0,32,1,11207,none,Male,0.0,3.0,15-2001,KING,1,,None,GS
2001-04-12,York,16,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 29,0,0,21,0,11208,none,Male,0.0,3.0,15-2001,KING,1,,None,GS
2001-04-12,York,16,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 29,0,0,28,0,11209,minimal,Male,0.0,3.0,15-2001,KING,1,,None,GS
2001-04-12,York,16,2,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 29,0,0,43,1,11210,moderate,Male,0.0,3.0,15-2001,KING,1,,None,GS
2001-04-12,York,16,9,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 29,0,0,31,0,11211,minimal,Male,0.0,3.0,15-2001,KING,1,,None,GS
2001-04-12,York,16,6,4,2468,Other,60.0,16-15-0140,Judge 29,0,1,22,0,11212,moderate,Male,15.0,3.0,15-2001,KING,1,,None,GS
2001-04-16,Newberry,8,5,3,13,Assault,48.0,"C/L, 17-25-0030",Judge 29,0,1,30,1,11213,moderate,Male,12.0,3.0,16-2001,KING,1,,None,Disagree
2001-04-16,Union,16,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 29,0,0,19,1,11214,none,Male,0.0,3.0,16-2001,KING,1,,None,GS
2001-04-16,Union,16,1,2,57,Other,0.0,56-01-1100,Judge 29,0,0,23,1,11215,moderate,Male,0.0,3.0,16-2001,KING,1,,None,GS
2001-04-16,Union,16,3,3,422,Fraud,60.0,16-13-0240(1),Judge 29,0,1,38,0,11216,minimal,Male,15.0,3.0,16-2001,KING,1,,None,GS
2001-04-16,Union,16,1,2,2396,Other,0.0,56-05-0750(B)(2),Judge 29,0,0,28,1,11217,none,Male,0.0,3.0,16-2001,KING,1,,None,GS
2001-04-19,Union,16,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 29,0,0,18,0,11218,none,Male,0.0,3.0,16-2001,KING,1,,None,GS
2001-04-19,Union,16,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 29,0,0,27,1,11219,minimal,Male,0.0,3.0,16-2001,KING,1,,None,GS
2001-04-19,Union,16,11,8,79,Burglary,120.0,16-11-0311,Judge 29,0,1,36,1,11220,moderate,Male,102.0,3.0,16-2001,KING,1,,None,GS
2001-04-19,Union,16,1,4,137,Robbery,0.0,16-11-0325,Judge 29,0,0,27,0,11221,none,Male,0.0,3.0,16-2001,KING,1,,None,GS
2001-04-19,Union,16,1,4,137,Robbery,0.0,16-11-0325,Judge 29,0,0,26,0,11222,none,Male,0.0,3.0,16-2001,KING,1,,None,GS
2001-04-19,Union,16,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 29,0,0,52,1,11223,minimal,Male,0.0,3.0,16-2001,KING,1,,None,GS
2001-04-19,Spartanburg,7,1,3,2414,Other,12.0,16-01-0055,Judge 29,0,1,31,0,11224,minimal,Female,3.0,3.0,16-2001,KING,1,,None,Disagree
2001-04-19,Union,16,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 29,0,0,34,1,11225,minimal,Male,0.0,3.0,16-2001,KING,1,,None,GS
